time,joint1_angle,joint2_angle,joint1_ref,joint2_ref,joint1_error,joint2_error,joint1_torque,joint2_torque,ee_x,ee_y,ee_distance
0.027000000000000017,7.718492520546906e-08,1.2036747616301823e-10,0.0,0.0,-7.718492520546906e-08,-1.2036747616301823e-10,-1.7621481817330594e-05,-6.342751268274318e-09,0.7999999999999976,6.178405040722409e-08,0.7999999999999999
0.028000000000000018,7.99628831825306e-08,1.2040739388512553e-10,0.0,0.0,-7.99628831825306e-08,-1.2040739388512553e-10,-1.7760470207285e-05,-6.289818025158738e-09,0.7999999999999974,6.400642876418995e-08,0.7999999999999999
0.02900000000000002,8.274080561349058e-08,1.2044058227642904e-10,0.0,0.0,-8.274080561349058e-08,-1.2044058227642904e-10,-1.7899768934647616e-05,-6.249390018371623e-09,0.7999999999999972,6.622877666547531e-08,0.7999999999999999
0.03000000000000002,8.551872660609978e-08,1.2046858097806467e-10,0.0,0.0,-8.551872660609978e-08,-1.2046858097806467e-10,-1.8039314733743995e-05,-6.2186071897405804e-09,0.799999999999997,6.845112185917316e-08,0.7999999999999999
0.03100000000000002,8.829667247024593e-08,1.204925774290803e-10,0.0,0.0,-8.829667247024593e-08,-1.204925774290803e-10,-1.817905877888663e-05,-6.195263362292768e-09,0.7999999999999969,7.067348574942537e-08,0.8
0.03200000000000002,9.107466349993272e-08,1.2051348741968568e-10,0.0,0.0,-9.107466349993272e-08,-1.2051348741968568e-10,-1.8318963396503357e-05,-6.17765685751781e-09,0.7999999999999967,7.289588484617197e-08,0.8
0.03300000000000002,9.385271534852049e-08,1.2053201722773626e-10,0.0,0.0,-9.385271534852049e-08,-1.2053201722773626e-10,-1.845899952232591e-05,-6.164475189871082e-09,0.7999999999999965,7.511833188398461e-08,0.8
0.03400000000000002,9.663084008984955e-08,1.2054871154591889e-10,0.0,0.0,-9.663084008984955e-08,-1.2054871154591889e-10,-1.859914473641367e-05,-6.1547060876718384e-09,0.7999999999999963,7.73408366853433e-08,0.8
0.035000000000000024,9.940904703687402e-08,1.2056399044738106e-10,0.0,0.0,-9.940904703687402e-08,-1.2056399044738106e-10,-1.873938174558747e-05,-6.147568841356703e-09,0.799999999999996,7.95634068266333e-08,0.8
0.036000000000000025,1.0218734337315465e-07,1.205781778958993e-10,0.0,0.0,-1.0218734337315465e-07,-1.205781778958993e-10,-1.8879697211886095e-05,-6.1424613427319986e-09,0.7999999999999958,8.178604815189235e-08,0.8
0.037000000000000026,1.0496573463995534e-07,1.2059152373417692e-10,0.0,0.0,-1.0496573463995534e-07,-1.2059152373417692e-10,-1.902008084841469e-05,-6.1389192322172144e-09,0.7999999999999956,8.400876516908436e-08,0.8
0.03800000000000003,1.0774422511194099e-07,1.206042206419145e-10,0.0,0.0,-1.0774422511194099e-07,-1.206042206419145e-10,-1.916052472170142e-05,-6.136584388165339e-09,0.7999999999999954,8.623156135574519e-08,0.8
0.03900000000000003,1.1052281808694263e-07,1.2061641721424935e-10,0.0,0.0,-1.1052281808694263e-07,-1.2061641721424935e-10,-1.930102271347661e-05,-6.135180623058399e-09,0.7999999999999952,8.84544393947182e-08,0.8
0.04000000000000003,1.1330151610943913e-07,1.2062822804804768e-10,0.0,0.0,-1.1330151610943913e-07,-1.2062822804804768e-10,-1.9441570105487537e-05,-6.134494938833696e-09,0.7999999999999948,9.067740135596553e-08,0.7999999999999999
0.04100000000000003,1.1608032114291429e-07,1.2063974152057744e-10,0.0,0.0,-1.1608032114291429e-07,-1.2063974152057744e-10,-1.9582163259247728e-05,-6.134363070121418e-09,0.7999999999999945,9.29004488367874e-08,0.7999999999999999
0.04200000000000003,1.1885923470278326e-07,1.2065102578847348e-10,0.0,0.0,-1.1885923470278326e-07,-1.2065102578847348e-10,-1.9722799369026232e-05,-6.1346583348203245e-09,0.7999999999999943,9.512358306996293e-08,0.7999999999999999
0.04300000000000003,1.2163825795890768e-07,1.2066213341419085e-10,0.0,0.0,-1.2163825795890768e-07,-1.2066213341419085e-10,-1.9863476271335747e-05,-6.135283035304378e-09,0.799999999999994,9.734680500715016e-08,0.7999999999999999
